Sex,Age,Height,Weight,NOC,Category
1,22.0,200.0,91.0,212,Uncategorized
1,20.0,175.0,65.0,66,endurance_stamina - cross_country_skiing
1,29.0,182.0,105.0,75,weightlifting - heavy_classes
1,25.0,178.0,84.0,142,team_sports - ice_hockey
0,33.0,176.0,68.0,12,team_sports - hockey
0,27.0,165.0,55.0,212,watercraft_racing - sailing
1,24.0,196.0,85.0,79,team_sports - water_polo
1,22.0,180.0,79.0,98,watercraft_racing - rowing
0,29.0,157.0,62.0,72,racket_net_sports - badminton
1,22.0,174.0,70.0,98,team_sports - football
1,26.0,191.0,105.0,159,judo - heavy_classes_power
1,21.0,185.0,86.0,223,team_sports - ice_hockey
1,15.0,173.0,89.0,107,winter_sliding_alpine - alpine_skiing
1,27.0,180.0,82.0,210,team_sports - water_polo
0,15.0,170.0,59.0,58,artistic_aesthetic_judged - synchronized_swimming
0,23.0,166.0,68.0,37,sprint_classes - swimming
1,28.0,187.0,99.0,53,precision_marksmanship - shooting
0,24.0,178.0,66.0,159,team_sports - volleyball
1,21.0,185.0,80.0,98,fencing
1,21.0,173.0,68.0,212,sprint_classes - speed_skating
0,23.0,176.0,72.0,166,watercraft_racing - rowing
1,21.0,174.0,65.0,159,sprint_classes - athletics
1,20.0,171.0,66.0,8,team_sports - football
1,23.0,182.0,79.0,95,winter_sliding_alpine - alpine_skiing
0,20.0,167.0,52.0,63,athletics_technical - hurdles_steeplechase
0,27.0,166.0,58.0,12,team_sports - hockey
1,22.0,177.0,54.0,224,endurance_stamina - running
1,31.0,172.0,67.0,187,endurance_stamina - road_cycling
1,18.0,183.0,75.0,42,boxing - middle_classes_mixed
1,23.0,180.0,77.0,149,Uncategorized
0,22.0,179.0,80.0,77,winter_sliding_alpine - alpine_skiing
0,20.0,179.0,62.0,124,sprint_classes - athletics
0,26.0,188.0,70.0,40,team_sports - volleyball
1,22.0,188.0,109.0,19,team_sports - ice_hockey
1,29.0,189.0,80.0,77,equestrian
0,25.0,162.0,54.0,3,endurance_stamina - running
1,29.0,188.0,90.0,19,watercraft_racing - rowing
1,24.0,178.0,77.0,187,fencing
1,29.0,183.0,80.0,77,winter_sliding_alpine - alpine_skiing
1,17.0,170.0,62.0,103,artistic_aesthetic_judged - figure_skating
1,21.0,185.0,99.0,190,team_sports - ice_hockey
1,23.0,207.0,96.0,142,team_sports - volleyball
1,24.0,177.0,77.0,187,team_sports - ice_hockey
1,19.0,163.0,54.0,162,boxing - lighter_classes_speed
0,23.0,167.0,59.0,142,artistic_aesthetic_judged - gymnastics
1,29.0,173.0,72.0,8,precision_marksmanship - shooting
0,17.0,155.0,49.0,61,artistic_aesthetic_judged - gymnastics
1,21.0,180.0,85.0,128,wrestling - middle_classes_mixed
0,28.0,169.0,59.0,97,endurance_stamina - road_cycling
1,27.0,178.0,88.0,31,judo - middle_classes_mixed
1,23.0,178.0,75.0,167,Uncategorized
0,20.0,170.0,54.0,19,endurance_stamina - running
1,21.0,183.0,90.0,50,watercraft_racing - rowing
1,29.0,189.0,95.0,119,watercraft_racing - rowing
1,28.0,187.0,118.0,72,strength_power_throws
1,24.0,175.0,70.0,159,Uncategorized
1,21.0,163.0,60.0,25,artistic_aesthetic_judged - gymnastics
1,23.0,172.0,72.0,212,team_sports - football
1,37.0,178.0,80.0,187,winter_sliding_alpine - bobsleigh
1,24.0,180.0,81.0,35,team_sports - ice_hockey
0,20.0,172.0,65.0,78,athletics_technical - hurdles_steeplechase
1,34.0,172.0,57.0,187,endurance_stamina - running
1,28.0,183.0,77.0,159,fencing
1,22.0,168.0,68.0,17,endurance_stamina - road_cycling
1,20.0,184.0,67.0,118,winter_sliding_alpine - alpine_skiing
1,24.0,178.0,86.0,212,strength_power_throws
1,27.0,174.0,67.0,89,racket_net_sports - tennis
0,27.0,172.0,64.0,187,team_sports - volleyball
1,18.0,167.0,56.0,151,team_sports - hockey
1,47.0,187.0,90.0,28,precision_marksmanship - shooting
0,28.0,155.0,50.0,67,precision_marksmanship - archery
1,36.0,183.0,75.0,142,equestrian
1,26.0,176.0,96.0,3,wrestling - heavy_classes_power
0,26.0,178.0,68.0,74,athletics_technical - hurdles_steeplechase
1,30.0,165.0,67.0,67,endurance_stamina - cross_country_skiing
1,21.0,180.0,88.0,210,winter_sliding_alpine - bobsleigh
1,25.0,196.0,86.0,142,team_sports - hockey
1,33.0,173.0,64.0,104,boxing - lighter_classes_speed
1,20.0,175.0,75.0,102,sprint_classes - athletics
1,29.0,186.0,92.0,68,watercraft_racing - sailing
1,29.0,180.0,85.0,68,team_sports - ice_hockey
1,30.0,169.0,66.0,77,watercraft_racing - sailing
0,24.0,175.0,66.0,147,team_sports - handball
1,22.0,170.0,60.0,57,judo - lighter_classes_speed
1,24.0,175.0,70.0,61,team_sports - hockey
1,23.0,180.0,65.0,63,endurance_stamina - road_cycling
1,17.0,175.0,65.0,168,artistic_aesthetic_judged - figure_skating
1,22.0,172.0,83.0,61,endurance_stamina - road_cycling
1,24.0,183.0,68.0,159,fencing
1,24.0,198.0,101.0,49,boxing - heavy_classes_power
1,24.0,176.0,70.0,67,endurance_stamina - running
1,36.0,185.0,81.0,39,fencing
1,22.0,182.0,86.0,98,watercraft_racing - canoeing_kayaking
0,46.0,163.0,58.0,190,equestrian
1,28.0,195.0,94.0,93,team_sports - hockey
0,24.0,179.0,71.0,61,watercraft_racing - sailing
1,23.0,185.0,80.0,98,team_sports - football
1,27.0,166.0,78.0,187,winter_sliding_alpine - bobsleigh
1,26.0,176.0,72.0,77,precision_marksmanship - shooting
0,38.0,167.0,54.0,187,endurance_stamina - road_cycling
1,19.0,185.0,98.0,12,team_sports - water_polo
1,26.0,169.0,70.0,58,team_sports - football
1,22.0,180.0,74.0,28,team_sports - football
1,22.0,180.0,83.0,190,team_sports - ice_hockey
1,26.0,175.0,80.0,102,team_sports - baseball_softball
0,32.0,175.0,61.0,13,athletics_technical - jumps_and_vault
0,28.0,175.0,65.0,212,watercraft_racing - rowing
1,25.0,180.0,97.0,14,wrestling - heavy_classes_power
1,24.0,174.0,75.0,98,watercraft_racing - canoeing_kayaking
0,23.0,178.0,65.0,212,athletics_technical - hurdles_steeplechase
0,21.0,160.0,59.0,210,team_sports - hockey
1,19.0,177.0,79.0,13,winter_sliding_alpine - luge
1,26.0,212.0,106.0,142,team_sports - volleyball
1,23.0,180.0,92.0,102,wrestling - middle_classes_mixed
0,20.0,173.0,61.0,104,team_sports - rugby_sevens
0,16.0,171.0,75.0,40,precision_marksmanship - archery
1,20.0,173.0,62.0,39,team_sports - football
0,22.0,162.0,58.0,98,winter_sliding_alpine - alpine_skiing
1,23.0,177.0,77.0,13,watercraft_racing - canoeing_kayaking
1,20.0,183.0,75.0,12,team_sports - hockey
0,21.0,167.0,55.0,225,racket_net_sports - tennis
1,24.0,168.0,54.0,145,boxing - lighter_classes_speed
0,20.0,163.0,56.0,160,artistic_aesthetic_judged - gymnastics
0,16.0,177.0,65.0,190,Uncategorized
1,17.0,175.0,65.0,98,Uncategorized
1,36.0,170.0,100.0,197,precision_marksmanship - shooting
0,23.0,172.0,66.0,159,winter_sliding_alpine - alpine_skiing
0,16.0,157.0,41.0,40,artistic_aesthetic_judged - figure_skating
1,19.0,185.0,88.0,201,team_sports - baseball_softball
0,28.0,169.0,57.0,142,watercraft_racing - rowing
0,20.0,180.0,66.0,31,racket_net_sports - tennis
1,24.0,170.0,73.0,96,team_sports - football
1,24.0,201.0,100.0,61,team_sports - basketball
0,24.0,166.0,63.0,190,winter_sliding_alpine - alpine_skiing
1,24.0,175.0,68.0,187,sprint_classes - athletics
1,20.0,175.0,57.0,149,boxing - lighter_classes_speed
1,33.0,178.0,74.0,94,boxing - middle_classes_mixed
1,18.0,164.0,60.0,96,artistic_aesthetic_judged - gymnastics
1,28.0,196.0,90.0,67,team_sports - handball
1,23.0,185.0,79.0,166,team_sports - handball
1,25.0,195.0,98.0,98,team_sports - baseball_softball
1,28.0,190.0,89.0,212,team_sports - water_polo
0,24.0,178.0,68.0,77,watercraft_racing - rowing
0,22.0,172.0,59.0,212,team_sports - basketball
1,25.0,186.0,68.0,212,athletics_technical - jumps_and_vault
1,21.0,172.0,72.0,211,team_sports - football
0,24.0,162.0,54.0,89,racket_net_sports - badminton
1,24.0,183.0,75.0,67,precision_marksmanship - shooting
1,27.0,170.0,73.0,223,wrestling - middle_classes_mixed
1,20.0,182.0,70.0,149,Uncategorized
1,17.0,176.0,74.0,12,Uncategorized
1,22.0,185.0,79.0,40,team_sports - football
1,22.0,175.0,72.0,96,racket_net_sports - tennis
1,25.0,190.0,112.0,147,strength_power_throws
0,25.0,164.0,58.0,25,sprint_classes - athletics
1,30.0,210.0,140.0,8,team_sports - basketball
1,26.0,178.0,78.0,128,endurance_stamina - road_cycling
0,27.0,165.0,56.0,79,watercraft_racing - sailing
1,29.0,177.0,70.0,211,boxing - middle_classes_mixed
0,23.0,175.0,58.0,93,Uncategorized
1,32.0,201.0,130.0,72,watercraft_racing - sailing
1,25.0,189.0,100.0,168,winter_sliding_alpine - bobsleigh
0,28.0,179.0,61.0,190,multi_discipline_combined
1,24.0,178.0,76.0,88,sprint_classes - cycling
0,20.0,167.0,55.0,147,artistic_aesthetic_judged - rhythmic_gymnastics
1,23.0,197.0,93.0,189,Uncategorized
1,23.0,194.0,90.0,72,Uncategorized
1,25.0,177.0,72.0,102,Uncategorized
1,24.0,174.0,70.0,74,endurance_stamina - cross_country_skiing
1,24.0,166.0,70.0,159,team_sports - hockey
1,21.0,177.0,74.0,223,team_sports - football
1,23.0,179.0,73.0,98,watercraft_racing - rowing
0,17.0,165.0,58.0,13,winter_sliding_alpine - alpine_skiing
1,25.0,190.0,91.0,77,team_sports - water_polo
1,23.0,180.0,78.0,67,sprint_classes - cycling
1,19.0,173.0,68.0,15,sprint_classes - athletics
1,16.0,193.0,91.0,212,endurance_stamina - longer_middle_swimming
0,23.0,173.0,62.0,212,team_sports - football
1,21.0,182.0,70.0,168,Uncategorized
1,24.0,185.0,83.0,61,precision_marksmanship - archery
1,21.0,186.0,118.0,212,strength_power_throws
0,17.0,165.0,51.0,166,artistic_aesthetic_judged - diving
1,26.0,165.0,57.0,81,endurance_stamina - road_cycling
1,22.0,171.0,58.0,14,endurance_stamina - running
1,19.0,165.0,57.0,187,boxing - lighter_classes_speed
0,21.0,177.0,75.0,166,watercraft_racing - rowing
0,20.0,165.0,54.0,50,Uncategorized
1,23.0,160.0,67.0,88,weightlifting - light_classes
1,36.0,183.0,70.0,35,precision_marksmanship - shooting
0,19.0,176.0,65.0,223,team_sports - handball
0,24.0,167.0,55.0,35,endurance_stamina - cross_country_skiing
1,22.0,170.0,60.0,150,endurance_stamina - running
0,25.0,177.0,68.0,102,watercraft_racing - sailing
0,23.0,180.0,68.0,212,team_sports - volleyball
1,32.0,171.0,67.0,67,precision_marksmanship - shooting
0,18.0,158.0,54.0,28,racket_net_sports - table_tennis
0,19.0,168.0,69.0,212,artistic_aesthetic_judged - freestyle_skiing
1,24.0,158.0,59.0,155,weightlifting - light_classes
0,18.0,170.0,60.0,128,artistic_aesthetic_judged - synchronized_swimming
1,26.0,171.0,74.0,159,sprint_classes - athletics
1,31.0,188.0,74.0,72,watercraft_racing - rowing
0,27.0,172.0,56.0,102,team_sports - volleyball
1,19.0,172.0,64.0,28,boxing - lighter_classes_speed
1,18.0,190.0,78.0,210,sprint_classes - swimming
1,20.0,165.0,55.0,98,watercraft_racing - rowing
0,25.0,164.0,55.0,67,racket_net_sports - badminton
1,24.0,182.0,67.0,99,sprint_classes - athletics
1,21.0,180.0,79.0,190,team_sports - ice_hockey
0,20.0,172.0,70.0,72,sprint_classes - athletics
1,27.0,175.0,63.0,203,athletics_technical - hurdles_steeplechase
1,23.0,163.0,60.0,93,artistic_aesthetic_judged - diving
1,20.0,190.0,91.0,147,boxing - heavy_classes_power
0,23.0,170.0,64.0,100,sprint_classes - athletics
1,22.0,167.0,68.0,159,wrestling - middle_classes_mixed
1,22.0,174.0,60.0,159,boxing - lighter_classes_speed
0,19.0,170.0,59.0,72,sprint_classes - athletics
1,28.0,180.0,78.0,61,team_sports - hockey
0,23.0,168.0,57.0,98,artistic_aesthetic_judged - synchronized_swimming
1,24.0,180.0,91.0,13,wrestling - middle_classes_mixed
0,20.0,180.0,67.0,12,team_sports - hockey
1,26.0,182.0,81.0,58,boxing - heavy_classes_power
1,32.0,177.0,65.0,102,racket_net_sports - table_tennis
1,30.0,185.0,83.0,210,team_sports - volleyball
1,22.0,187.0,70.0,209,athletics_technical - jumps_and_vault
0,21.0,173.0,66.0,77,team_sports - football
1,24.0,182.0,76.0,40,watercraft_racing - canoeing_kayaking
1,27.0,163.0,52.0,98,wrestling - lighter_classes_speed
1,29.0,157.0,52.0,50,wrestling - lighter_classes_speed
0,17.0,171.0,70.0,166,Uncategorized
1,27.0,182.0,75.0,67,watercraft_racing - sailing
1,27.0,178.0,70.0,212,racket_net_sports - badminton
1,31.0,188.0,88.0,66,watercraft_racing - sailing
0,19.0,186.0,70.0,56,team_sports - volleyball
1,23.0,171.0,65.0,45,fencing
0,27.0,174.0,55.0,93,athletics_technical - hurdles_steeplechase
1,24.0,184.0,69.0,72,endurance_stamina - running
0,21.0,163.0,59.0,72,watercraft_racing - canoeing_kayaking
1,26.0,186.0,82.0,58,team_sports - handball
1,22.0,173.0,68.0,128,team_sports - football
1,21.0,170.0,60.0,12,boxing - lighter_classes_speed
1,30.0,165.0,63.0,72,team_sports - ice_hockey
0,25.0,167.0,52.0,210,endurance_stamina - running
1,22.0,135.0,51.0,125,boxing - lighter_classes_speed
1,25.0,189.0,96.0,49,team_sports - water_polo
1,20.0,171.0,64.0,35,endurance_stamina - biathlon
1,23.0,190.0,84.0,213,watercraft_racing - canoeing_kayaking
1,25.0,176.0,68.0,92,team_sports - football
1,20.0,188.0,84.0,49,Uncategorized
1,28.0,165.0,57.0,107,wrestling - lighter_classes_speed
1,25.0,187.0,85.0,187,team_sports - handball
1,26.0,176.0,72.0,159,multi_discipline_combined
1,23.0,171.0,62.0,77,endurance_stamina - running
1,17.0,181.0,76.0,12,sprint_classes - athletics
1,22.0,167.0,81.0,171,boxing - heavy_classes_power
0,21.0,156.0,48.0,102,judo - lighter_classes_speed
1,21.0,188.0,79.0,212,sprint_classes - swimming
1,23.0,173.0,64.0,13,endurance_stamina - road_cycling
0,23.0,178.0,59.0,19,endurance_stamina - road_cycling
0,19.0,188.0,69.0,61,team_sports - basketball
1,25.0,177.0,69.0,215,boxing - middle_classes_mixed
0,30.0,173.0,55.0,90,athletics_technical - jumps_and_vault
1,30.0,169.0,63.0,102,wrestling - middle_classes_mixed
0,13.0,155.0,47.0,74,artistic_aesthetic_judged - figure_skating
1,20.0,180.0,76.0,68,team_sports - football
1,32.0,184.0,90.0,102,team_sports - baseball_softball
0,30.0,169.0,70.0,40,watercraft_racing - sailing
1,23.0,180.0,75.0,128,team_sports - football
0,26.0,170.0,73.0,40,watercraft_racing - sailing
1,23.0,180.0,77.0,41,team_sports - football
1,26.0,180.0,62.0,72,endurance_stamina - road_cycling
1,22.0,172.0,67.0,25,endurance_stamina - biathlon
1,28.0,168.0,63.0,210,equestrian
1,23.0,185.0,77.0,147,watercraft_racing - canoeing_kayaking
1,25.0,165.0,58.0,25,artistic_aesthetic_judged - gymnastics
0,16.0,153.0,47.0,102,sprint_classes - swimming
1,21.0,181.0,75.0,67,sprint_classes - swimming
0,25.0,175.0,64.0,67,team_sports - rugby_sevens
1,26.0,186.0,86.0,102,team_sports - basketball
1,22.0,185.0,93.0,212,team_sports - ice_hockey
1,23.0,187.0,70.0,3,endurance_stamina - running
1,24.0,178.0,67.0,72,team_sports - football
1,23.0,171.0,61.0,3,endurance_stamina - running
1,17.0,167.0,60.0,50,fencing
1,24.0,196.0,96.0,77,team_sports - handball
1,20.0,168.0,56.0,128,endurance_stamina - running
1,24.0,173.0,68.0,74,watercraft_racing - canoeing_kayaking
1,22.0,190.0,100.0,147,winter_sliding_alpine - bobsleigh
1,27.0,190.0,125.0,35,strength_power_throws
1,27.0,181.0,83.0,147,endurance_stamina - cross_country_skiing
1,23.0,170.0,64.0,155,boxing - lighter_classes_speed
1,20.0,171.0,67.0,94,team_sports - football
1,23.0,185.0,75.0,79,boxing - middle_classes_mixed
0,26.0,161.0,52.0,45,winter_sliding_alpine - alpine_skiing
1,34.0,193.0,106.0,104,team_sports - rugby_sevens
0,25.0,172.0,70.0,168,winter_sliding_alpine - luge
1,27.0,190.0,80.0,190,sprint_classes - athletics
1,25.0,175.0,66.0,212,endurance_stamina - running
1,23.0,178.0,68.0,72,judo - middle_classes_mixed
1,27.0,195.0,83.0,90,team_sports - basketball
1,23.0,192.0,95.0,12,team_sports - water_polo
1,28.0,171.0,69.0,161,team_sports - football
1,31.0,172.0,72.0,196,precision_marksmanship - shooting
0,22.0,177.0,76.0,79,team_sports - handball
1,28.0,185.0,83.0,77,watercraft_racing - sailing
1,22.0,176.0,80.0,159,team_sports - ice_hockey
1,25.0,183.0,87.0,88,watercraft_racing - canoeing_kayaking
1,25.0,180.0,65.0,72,endurance_stamina - running
0,24.0,166.0,51.0,209,endurance_stamina - running
1,23.0,187.0,75.0,212,athletics_technical - hurdles_steeplechase
0,21.0,190.0,81.0,68,watercraft_racing - rowing
0,24.0,176.0,62.0,35,artistic_aesthetic_judged - synchronized_swimming
1,18.0,165.0,65.0,121,judo - lighter_classes_speed
1,23.0,187.0,75.0,98,Uncategorized
1,26.0,172.0,60.0,102,boxing - lighter_classes_speed
1,19.0,188.0,88.0,77,Uncategorized
1,19.0,180.0,75.0,128,team_sports - basketball
1,22.0,178.0,75.0,62,multi_discipline_combined
1,23.0,178.0,79.0,224,sprint_classes - athletics
1,22.0,170.0,81.0,212,boxing - heavy_classes_power
0,27.0,163.0,48.0,119,endurance_stamina - running
1,22.0,181.0,85.0,223,team_sports - ice_hockey
1,20.0,175.0,63.0,90,team_sports - hockey
1,20.0,167.0,63.0,93,boxing - lighter_classes_speed
1,26.0,186.0,78.0,187,watercraft_racing - rowing
1,24.0,192.0,91.0,168,athletics_technical - hurdles_steeplechase
0,21.0,181.0,75.0,74,strength_power_throws
1,38.0,173.0,72.0,120,precision_marksmanship - shooting
0,23.0,168.0,63.0,72,sprint_classes - swimming
1,24.0,180.0,83.0,178,sprint_classes - athletics
1,28.0,185.0,80.0,166,winter_sliding_alpine - bobsleigh
0,27.0,160.0,60.0,187,team_sports - ice_hockey
0,20.0,173.0,68.0,68,watercraft_racing - rowing
1,25.0,176.0,67.0,102,endurance_stamina - running
1,37.0,180.0,81.0,187,team_sports - curling
1,19.0,181.0,73.0,160,racket_net_sports - badminton
1,22.0,192.0,90.0,13,watercraft_racing - rowing
1,28.0,172.0,75.0,212,watercraft_racing - canoeing_kayaking
0,37.0,175.0,60.0,67,equestrian
0,23.0,183.0,79.0,212,team_sports - basketball
1,22.0,188.0,80.0,212,sprint_classes - athletics
1,22.0,187.0,83.0,159,athletics_technical - hurdles_steeplechase
1,25.0,172.0,77.0,187,team_sports - ice_hockey
1,26.0,170.0,77.0,212,team_sports - hockey
0,27.0,161.0,55.0,40,team_sports - hockey
0,21.0,157.0,56.0,12,racket_net_sports - badminton
1,22.0,170.0,67.0,72,team_sports - football
0,24.0,170.0,69.0,187,winter_sliding_alpine - alpine_skiing
1,30.0,177.0,73.0,149,team_sports - hockey
1,18.0,165.0,67.0,45,team_sports - football
1,27.0,188.0,97.0,159,strength_power_throws
0,21.0,174.0,56.0,35,artistic_aesthetic_judged - synchronized_swimming
0,20.0,173.0,84.0,100,strength_power_throws
0,28.0,175.0,84.0,212,strength_power_throws
1,23.0,180.0,77.0,212,team_sports - football
1,22.0,194.0,94.0,68,watercraft_racing - rowing
1,19.0,167.0,64.0,67,athletics_technical - jumps_and_vault
0,25.0,175.0,69.0,67,team_sports - football
1,23.0,160.0,51.0,44,boxing - lighter_classes_speed
0,35.0,173.0,60.0,28,athletics_technical - jumps_and_vault
0,24.0,190.0,80.0,107,team_sports - basketball
1,21.0,186.0,80.0,147,sprint_classes - speed_skating
0,18.0,165.0,54.0,212,artistic_aesthetic_judged - diving
0,21.0,164.0,54.0,168,endurance_stamina - cross_country_skiing
1,21.0,185.0,80.0,77,watercraft_racing - rowing
0,22.0,180.0,80.0,35,team_sports - ice_hockey
1,25.0,182.0,97.0,14,wrestling - heavy_classes_power
1,24.0,180.0,75.0,166,team_sports - water_polo
1,15.0,190.0,80.0,105,Uncategorized
1,23.0,180.0,82.0,19,fencing
1,22.0,171.0,75.0,31,precision_marksmanship - shooting
0,21.0,164.0,56.0,102,endurance_stamina - biathlon
0,22.0,167.0,54.0,100,endurance_stamina - running
1,25.0,206.0,100.0,212,team_sports - volleyball
0,29.0,173.0,68.0,77,team_sports - handball
1,22.0,190.0,89.0,67,watercraft_racing - rowing
1,25.0,180.0,75.0,102,artistic_aesthetic_judged - figure_skating
1,19.0,172.0,62.0,210,Uncategorized
1,21.0,183.0,86.0,35,Uncategorized
1,23.0,178.0,73.0,212,winter_sliding_alpine - alpine_skiing
0,17.0,141.0,40.0,168,artistic_aesthetic_judged - gymnastics
1,28.0,163.0,60.0,166,wrestling - lighter_classes_speed
1,19.0,179.0,71.0,35,watercraft_racing - canoeing_kayaking
1,20.0,183.0,77.0,212,athletics_technical - jumps_and_vault
1,26.0,199.0,101.0,134,team_sports - water_polo
1,23.0,174.0,73.0,189,winter_sliding_alpine - luge
1,25.0,178.0,74.0,211,endurance_stamina - road_cycling
1,21.0,186.0,100.0,215,judo - heavy_classes_power
1,22.0,171.0,70.0,88,judo - middle_classes_mixed
0,29.0,167.0,60.0,51,sprint_classes - athletics
1,22.0,176.0,66.0,98,endurance_stamina - road_cycling
0,24.0,160.0,48.0,25,endurance_stamina - running
1,22.0,190.0,97.0,190,watercraft_racing - sailing
1,20.0,188.0,75.0,86,sprint_classes - swimming
1,22.0,181.0,67.0,190,athletics_technical - jumps_and_vault
0,22.0,183.0,72.0,95,athletics_technical - jumps_and_vault
1,21.0,189.0,83.0,142,team_sports - hockey
1,20.0,170.0,64.0,223,judo - lighter_classes_speed
0,34.0,173.0,67.0,194,watercraft_racing - rowing
0,17.0,150.0,40.0,102,artistic_aesthetic_judged - gymnastics
1,21.0,167.0,75.0,212,winter_sliding_alpine - luge
1,25.0,186.0,94.0,77,team_sports - ice_hockey
