Sex,Age,Height,Weight,NOC,Category
0,19.0,180.0,72.0,167,sprint_classes - swimming
1,20.0,163.0,54.0,128,boxing - lighter_classes_speed
1,24.0,193.0,82.0,35,endurance_stamina - road_cycling
1,22.0,194.0,95.0,149,watercraft_racing - rowing
1,23.0,186.0,77.0,107,team_sports - football
1,26.0,172.0,69.0,109,equestrian
0,20.0,168.0,52.0,28,endurance_stamina - running
0,23.0,191.0,73.0,35,team_sports - basketball
0,25.0,163.0,57.0,107,team_sports - hockey
1,28.0,167.0,60.0,14,boxing - lighter_classes_speed
1,22.0,170.0,60.0,77,judo - lighter_classes_speed
1,23.0,170.0,65.0,90,team_sports - hockey
1,21.0,183.0,110.0,50,judo - heavy_classes_power
1,24.0,182.0,91.0,159,boxing - heavy_classes_power
1,24.0,183.0,76.0,35,sprint_classes - swimming
1,28.0,185.0,73.0,135,endurance_stamina - running
1,24.0,170.0,73.0,35,sprint_classes - athletics
0,29.0,167.0,51.0,19,endurance_stamina - running
1,21.0,163.0,48.0,61,boxing - lighter_classes_speed
0,29.0,174.0,61.0,67,endurance_stamina - triathlon
1,24.0,176.0,79.0,56,racket_net_sports - table_tennis
0,24.0,172.0,67.0,142,sprint_classes - speed_skating
0,21.0,165.0,55.0,190,endurance_stamina - cross_country_skiing
1,27.0,185.0,88.0,159,fencing
0,27.0,170.0,69.0,215,team_sports - baseball_softball
1,19.0,194.0,100.0,162,team_sports - basketball
1,19.0,188.0,94.0,212,team_sports - baseball_softball
1,27.0,193.0,127.0,72,weightlifting - heavy_classes
1,26.0,178.0,80.0,168,endurance_stamina - biathlon
1,28.0,177.0,68.0,212,endurance_stamina - running
1,25.0,188.0,95.0,35,team_sports - ice_hockey
1,26.0,188.0,83.0,147,watercraft_racing - canoeing_kayaking
1,17.0,193.0,80.0,212,artistic_aesthetic_judged - figure_skating
1,39.0,176.0,78.0,8,endurance_stamina - running
0,24.0,168.0,55.0,98,endurance_stamina - road_cycling
1,34.0,180.0,80.0,77,watercraft_racing - sailing
1,29.0,175.0,63.0,35,endurance_stamina - road_cycling
1,22.0,174.0,64.0,98,boxing - lighter_classes_speed
1,25.0,173.0,67.0,107,team_sports - hockey
1,23.0,172.0,68.0,196,endurance_stamina - road_cycling
1,22.0,170.0,74.0,145,team_sports - football
1,23.0,174.0,70.0,167,team_sports - baseball_softball
1,22.0,170.0,75.0,166,weightlifting - middle_classes
0,20.0,162.0,54.0,72,sprint_classes - swimming
1,22.0,167.0,74.0,90,wrestling - middle_classes_mixed
1,22.0,167.0,48.0,63,endurance_stamina - running
1,21.0,183.0,86.0,190,team_sports - ice_hockey
0,24.0,190.0,85.0,72,racket_net_sports - tennis
1,23.0,193.0,93.0,166,watercraft_racing - rowing
1,29.0,191.0,82.0,159,strength_power_throws
0,22.0,175.0,77.0,212,team_sports - ice_hockey
0,24.0,168.0,52.0,189,precision_marksmanship - shooting
0,20.0,178.0,70.0,40,team_sports - volleyball
1,21.0,181.0,72.0,194,racket_net_sports - table_tennis
1,27.0,170.0,86.0,66,team_sports - curling
1,26.0,178.0,72.0,13,endurance_stamina - cross_country_skiing
1,23.0,161.0,53.0,86,watercraft_racing - canoeing_kayaking
1,28.0,188.0,87.0,12,team_sports - hockey
0,28.0,165.0,56.0,98,artistic_aesthetic_judged - diving
0,18.0,173.0,60.0,190,sprint_classes - swimming
1,23.0,183.0,95.0,201,team_sports - baseball_softball
0,31.0,165.0,65.0,160,watercraft_racing - sailing
1,24.0,183.0,77.0,75,Uncategorized
1,21.0,180.0,75.0,212,artistic_aesthetic_judged - figure_skating
1,24.0,183.0,80.0,61,team_sports - handball
1,22.0,179.0,72.0,12,fencing
1,27.0,186.0,80.0,147,team_sports - ice_hockey
1,24.0,188.0,78.0,72,team_sports - volleyball
1,42.0,167.0,74.0,79,precision_marksmanship - shooting
0,21.0,163.0,53.0,90,team_sports - hockey
1,21.0,167.0,67.0,212,wrestling - middle_classes_mixed
1,31.0,182.0,75.0,13,watercraft_racing - canoeing_kayaking
1,27.0,175.0,71.0,210,artistic_aesthetic_judged - figure_skating
1,20.0,190.0,79.0,168,Uncategorized
0,27.0,167.0,58.0,212,endurance_stamina - cross_country_skiing
1,23.0,175.0,62.0,77,Uncategorized
1,25.0,167.0,65.0,187,team_sports - ice_hockey
1,25.0,175.0,63.0,201,fencing
0,24.0,175.0,65.0,145,multi_discipline_combined
0,24.0,164.0,59.0,12,artistic_aesthetic_judged - diving
1,20.0,180.0,82.0,49,precision_marksmanship - shooting
1,19.0,165.0,54.0,78,boxing - lighter_classes_speed
0,15.0,162.0,59.0,194,artistic_aesthetic_judged - diving
0,25.0,177.0,72.0,168,racket_net_sports - tennis
0,19.0,190.0,74.0,77,team_sports - volleyball
1,20.0,173.0,82.0,210,team_sports - ice_hockey
1,24.0,179.0,65.0,104,athletics_technical - hurdles_steeplechase
1,21.0,168.0,66.0,213,judo - lighter_classes_speed
0,21.0,168.0,66.0,128,watercraft_racing - sailing
1,20.0,160.0,64.0,174,boxing - lighter_classes_speed
1,23.0,189.0,84.0,67,endurance_stamina - longer_middle_swimming
1,25.0,192.0,89.0,35,team_sports - basketball
1,31.0,186.0,75.0,68,multi_discipline_combined
1,26.0,196.0,92.0,212,team_sports - handball
1,20.0,171.0,65.0,123,team_sports - football
1,33.0,185.0,94.0,79,precision_marksmanship - shooting
1,18.0,171.0,62.0,102,endurance_stamina - longer_middle_swimming
1,23.0,185.0,80.0,187,watercraft_racing - canoeing_kayaking
1,20.0,160.0,60.0,168,wrestling - lighter_classes_speed
1,21.0,178.0,83.0,142,team_sports - ice_hockey
0,25.0,165.0,57.0,160,athletics_technical - hurdles_steeplechase
1,27.0,178.0,76.0,210,team_sports - handball
1,29.0,180.0,79.0,162,precision_marksmanship - shooting
1,20.0,166.0,63.0,160,wrestling - lighter_classes_speed
1,28.0,188.0,86.0,61,team_sports - volleyball
1,23.0,186.0,91.0,98,boxing - heavy_classes_power
1,20.0,177.0,79.0,211,team_sports - basketball
1,22.0,177.0,73.0,28,team_sports - volleyball
1,25.0,190.0,160.0,52,weightlifting - heavy_classes
1,23.0,192.0,72.0,223,endurance_stamina - running
0,21.0,169.0,59.0,142,team_sports - hockey
0,20.0,183.0,101.0,209,strength_power_throws
0,25.0,173.0,64.0,12,watercraft_racing - canoeing_kayaking
0,30.0,178.0,59.0,88,endurance_stamina - triathlon
1,15.0,178.0,70.0,117,sprint_classes - swimming
1,23.0,182.0,77.0,166,team_sports - ice_hockey
1,20.0,180.0,72.0,6,sprint_classes - athletics
1,30.0,163.0,63.0,77,watercraft_racing - sailing
1,28.0,162.0,55.0,50,precision_marksmanship - shooting
1,17.0,185.0,79.0,88,Uncategorized
1,30.0,173.0,68.0,187,precision_marksmanship - shooting
1,40.0,190.0,92.0,49,winter_sliding_alpine - bobsleigh
1,28.0,168.0,68.0,210,equestrian
0,24.0,176.0,67.0,88,fencing
0,24.0,168.0,57.0,145,sprint_classes - swimming
1,20.0,190.0,85.0,90,team_sports - football
1,19.0,185.0,74.0,17,endurance_stamina - road_cycling
1,20.0,183.0,80.0,162,wrestling - middle_classes_mixed
1,27.0,183.0,110.0,35,weightlifting - heavy_classes
0,26.0,174.0,63.0,147,endurance_stamina - cross_country_skiing
0,21.0,172.0,65.0,53,watercraft_racing - sailing
1,22.0,176.0,63.0,61,watercraft_racing - sailing
1,24.0,197.0,95.0,203,team_sports - volleyball
1,28.0,190.0,88.0,176,sprint_classes - athletics
1,24.0,182.0,83.0,74,boxing - heavy_classes_power
1,27.0,185.0,83.0,77,team_sports - handball
1,18.0,182.0,73.0,8,team_sports - hockey
1,31.0,177.0,80.0,61,team_sports - water_polo
1,25.0,193.0,120.0,103,judo - heavy_classes_power
1,21.0,175.0,73.0,212,team_sports - football
0,19.0,175.0,52.0,31,artistic_aesthetic_judged - rhythmic_gymnastics
1,22.0,175.0,70.0,12,sprint_classes - athletics
1,22.0,183.0,76.0,28,sprint_classes - swimming
1,20.0,184.0,72.0,67,Uncategorized
1,25.0,173.0,57.0,128,endurance_stamina - running
0,16.0,142.0,33.0,40,artistic_aesthetic_judged - gymnastics
1,19.0,173.0,62.0,194,multi_discipline_combined
1,20.0,189.0,82.0,223,team_sports - football
1,22.0,173.0,57.0,212,boxing - lighter_classes_speed
1,21.0,187.0,83.0,12,watercraft_racing - rowing
1,25.0,181.0,81.0,211,team_sports - football
1,28.0,173.0,72.0,159,precision_marksmanship - shooting
0,20.0,150.0,49.0,78,sprint_classes - athletics
0,18.0,174.0,55.0,22,precision_marksmanship - archery
0,40.0,168.0,60.0,190,equestrian
1,27.0,183.0,82.0,53,watercraft_racing - rowing
0,24.0,161.0,60.0,102,endurance_stamina - biathlon
1,20.0,168.0,60.0,118,judo - lighter_classes_speed
1,22.0,180.0,75.0,67,sprint_classes - athletics
1,18.0,180.0,71.0,35,Uncategorized
1,22.0,170.0,66.0,39,Uncategorized
1,28.0,198.0,97.0,72,watercraft_racing - rowing
0,24.0,169.0,66.0,72,watercraft_racing - sailing
0,26.0,177.0,55.0,35,endurance_stamina - running
1,31.0,179.0,77.0,212,sprint_classes - athletics
1,21.0,189.0,89.0,149,watercraft_racing - rowing
1,30.0,172.0,80.0,201,team_sports - baseball_softball
1,23.0,165.0,48.0,67,boxing - lighter_classes_speed
1,25.0,181.0,76.0,194,team_sports - ice_hockey
0,22.0,170.0,67.0,190,precision_marksmanship - shooting
1,20.0,194.0,81.0,35,sprint_classes - swimming
0,27.0,163.0,55.0,212,watercraft_racing - canoeing_kayaking
1,26.0,172.0,86.0,159,boxing - heavy_classes_power
1,27.0,185.0,74.0,79,athletics_technical - hurdles_steeplechase
1,23.0,184.0,88.0,35,sprint_classes - speed_skating
1,51.0,182.0,92.0,67,equestrian
0,27.0,160.0,57.0,215,endurance_stamina - road_cycling
1,19.0,185.0,81.0,72,Uncategorized
1,24.0,163.0,54.0,98,boxing - lighter_classes_speed
1,18.0,180.0,63.0,128,Uncategorized
1,29.0,183.0,72.0,187,watercraft_racing - rowing
1,21.0,188.0,84.0,40,team_sports - basketball
0,20.0,176.0,71.0,72,team_sports - rugby_sevens
0,22.0,178.0,68.0,88,strength_power_throws
0,40.0,165.0,68.0,35,watercraft_racing - sailing
1,30.0,183.0,103.0,14,judo - heavy_classes_power
0,19.0,172.0,54.0,12,endurance_stamina - running
1,40.0,175.0,78.0,159,watercraft_racing - sailing
1,18.0,180.0,78.0,88,team_sports - water_polo
0,22.0,174.0,71.0,67,watercraft_racing - rowing
0,19.0,162.0,51.0,92,athletics_technical - jumps_and_vault
1,21.0,183.0,96.0,211,watercraft_racing - sailing
1,21.0,185.0,79.0,212,watercraft_racing - canoeing_kayaking
1,25.0,180.0,80.0,102,watercraft_racing - rowing
1,25.0,183.0,86.0,166,winter_sliding_alpine - bobsleigh
1,22.0,174.0,68.0,88,sprint_classes - athletics
0,24.0,170.0,56.0,67,endurance_stamina - biathlon
1,20.0,175.0,105.0,42,judo - heavy_classes_power
0,31.0,170.0,58.0,187,endurance_stamina - running
1,26.0,173.0,69.0,149,team_sports - hockey
1,25.0,176.0,67.0,74,boxing - middle_classes_mixed
1,24.0,174.0,69.0,53,team_sports - football
0,17.0,163.0,48.0,45,judo - lighter_classes_speed
1,27.0,176.0,64.0,212,athletics_technical - hurdles_steeplechase
0,23.0,160.0,54.0,28,artistic_aesthetic_judged - synchronized_swimming
1,35.0,194.0,95.0,8,team_sports - volleyball
1,25.0,170.0,70.0,77,endurance_stamina - biathlon
1,29.0,172.0,80.0,88,watercraft_racing - sailing
0,22.0,182.0,75.0,77,watercraft_racing - rowing
1,26.0,196.0,87.0,35,watercraft_racing - rowing
1,22.0,198.0,88.0,19,team_sports - football
1,22.0,182.0,77.0,35,sprint_classes - speed_skating
1,24.0,178.0,75.0,128,team_sports - football
0,26.0,178.0,76.0,35,watercraft_racing - rowing
0,23.0,157.0,49.0,223,artistic_aesthetic_judged - gymnastics
1,21.0,180.0,89.0,149,endurance_stamina - road_cycling
1,26.0,173.0,74.0,66,wrestling - middle_classes_mixed
1,23.0,187.0,140.0,182,strength_power_throws
0,25.0,189.0,75.0,159,team_sports - volleyball
1,24.0,181.0,79.0,210,team_sports - ice_hockey
1,31.0,194.0,99.0,77,team_sports - handball
1,32.0,192.0,130.0,64,strength_power_throws
0,22.0,180.0,66.0,168,athletics_technical - hurdles_steeplechase
0,16.0,154.0,45.0,31,artistic_aesthetic_judged - gymnastics
1,23.0,187.0,80.0,223,team_sports - football
1,31.0,178.0,72.0,187,precision_marksmanship - shooting
1,25.0,175.0,62.0,92,wrestling - lighter_classes_speed
0,20.0,161.0,58.0,159,sprint_classes - speed_skating
1,25.0,173.0,70.0,85,sprint_classes - athletics
1,21.0,180.0,89.0,189,winter_sliding_alpine - alpine_skiing
1,31.0,157.0,73.0,159,winter_sliding_alpine - luge
1,28.0,174.0,68.0,40,team_sports - football
1,25.0,183.0,83.0,223,team_sports - water_polo
1,28.0,195.0,98.0,212,team_sports - volleyball
1,26.0,184.0,73.0,53,team_sports - football
1,21.0,185.0,80.0,107,team_sports - football
1,24.0,181.0,68.0,98,fencing
1,20.0,185.0,65.0,79,Uncategorized
1,22.0,171.0,65.0,102,sprint_classes - athletics
1,27.0,192.0,85.0,173,team_sports - basketball
1,23.0,184.0,83.0,98,watercraft_racing - rowing
1,19.0,174.0,70.0,168,multi_discipline_combined
1,34.0,173.0,125.0,19,precision_marksmanship - shooting
1,23.0,179.0,73.0,182,watercraft_racing - canoeing_kayaking
1,31.0,191.0,95.0,12,team_sports - volleyball
0,23.0,183.0,71.0,8,sprint_classes - swimming
1,20.0,173.0,62.0,28,athletics_technical - hurdles_steeplechase
1,24.0,174.0,70.0,61,team_sports - football
0,22.0,177.0,62.0,167,team_sports - hockey
1,19.0,158.0,71.0,102,weightlifting - light_classes
1,19.0,190.0,75.0,128,team_sports - volleyball
1,21.0,171.0,73.0,151,team_sports - hockey
0,19.0,157.0,48.0,102,artistic_aesthetic_judged - figure_skating
0,18.0,175.0,60.0,104,endurance_stamina - running
1,22.0,152.0,54.0,8,boxing - lighter_classes_speed
1,25.0,178.0,61.0,61,endurance_stamina - running
0,23.0,158.0,56.0,12,team_sports - baseball_softball
1,28.0,201.0,84.0,92,team_sports - volleyball
0,19.0,165.0,57.0,118,winter_sliding_alpine - alpine_skiing
1,29.0,185.0,70.0,212,precision_marksmanship - shooting
1,27.0,178.0,67.0,147,multi_discipline_combined
1,20.0,187.0,81.0,159,watercraft_racing - canoeing_kayaking
1,22.0,174.0,67.0,61,artistic_aesthetic_judged - figure_skating
1,32.0,169.0,68.0,174,watercraft_racing - sailing
0,27.0,171.0,56.0,72,precision_marksmanship - shooting
1,20.0,182.0,80.0,73,sprint_classes - athletics
1,25.0,184.0,84.0,107,watercraft_racing - sailing
1,20.0,194.0,71.0,35,athletics_technical - jumps_and_vault
1,23.0,182.0,75.0,25,Uncategorized
1,23.0,171.0,70.0,77,winter_sliding_alpine - luge
0,26.0,168.0,57.0,72,endurance_stamina - running
0,25.0,173.0,51.0,102,athletics_technical - jumps_and_vault
1,20.0,190.0,94.0,210,watercraft_racing - rowing
1,23.0,173.0,70.0,104,team_sports - hockey
1,19.0,178.0,74.0,68,sprint_classes - athletics
1,27.0,194.0,92.0,190,strength_power_throws
1,33.0,178.0,104.0,88,wrestling - heavy_classes_power
0,31.0,185.0,74.0,168,team_sports - basketball
0,18.0,191.0,79.0,52,sprint_classes - swimming
1,35.0,193.0,91.0,72,team_sports - curling
0,26.0,178.0,64.0,168,team_sports - volleyball
1,21.0,172.0,73.0,77,wrestling - middle_classes_mixed
1,19.0,185.0,83.0,107,watercraft_racing - rowing
1,27.0,183.0,80.0,14,precision_marksmanship - shooting
0,18.0,162.0,49.0,212,artistic_aesthetic_judged - rhythmic_gymnastics
1,26.0,172.0,57.0,8,endurance_stamina - running
0,28.0,180.0,75.0,35,watercraft_racing - rowing
1,26.0,168.0,74.0,88,wrestling - middle_classes_mixed
1,24.0,180.0,75.0,40,fencing
1,23.0,180.0,76.0,102,team_sports - basketball
1,29.0,183.0,71.0,67,endurance_stamina - running
0,16.0,155.0,48.0,18,endurance_stamina - running
1,26.0,181.0,79.0,142,team_sports - hockey
0,23.0,163.0,57.0,190,team_sports - football
1,17.0,186.0,81.0,40,sprint_classes - swimming
0,22.0,167.0,54.0,168,endurance_stamina - running
1,24.0,196.0,100.0,49,team_sports - handball
0,29.0,192.0,82.0,5,team_sports - basketball
1,25.0,184.0,80.0,107,team_sports - hockey
1,25.0,168.0,74.0,151,wrestling - middle_classes_mixed
1,23.0,187.0,98.0,112,winter_sliding_alpine - bobsleigh
0,21.0,167.0,62.0,119,sprint_classes - athletics
1,24.0,188.0,95.0,13,team_sports - ice_hockey
0,16.0,167.0,59.0,102,sprint_classes - swimming
0,19.0,167.0,57.0,194,athletics_technical - jumps_and_vault
1,25.0,187.0,83.0,212,watercraft_racing - canoeing_kayaking
1,23.0,184.0,94.0,210,watercraft_racing - canoeing_kayaking
1,23.0,202.0,95.0,142,team_sports - volleyball
1,20.0,181.0,71.0,67,Uncategorized
1,22.0,188.0,75.0,189,racket_net_sports - tennis
1,20.0,187.0,70.0,107,athletics_technical - jumps_and_vault
0,23.0,169.0,58.0,212,athletics_technical - hurdles_steeplechase
1,25.0,202.0,95.0,92,team_sports - basketball
1,21.0,165.0,57.0,12,endurance_stamina - running
1,25.0,184.0,77.0,74,team_sports - water_polo
0,26.0,167.0,58.0,168,watercraft_racing - canoeing_kayaking
1,30.0,190.0,88.0,210,watercraft_racing - rowing
1,34.0,193.0,90.0,53,watercraft_racing - canoeing_kayaking
1,29.0,177.0,76.0,107,team_sports - football
1,23.0,178.0,74.0,61,team_sports - handball
0,26.0,167.0,75.0,149,team_sports - baseball_softball
1,52.0,173.0,71.0,204,watercraft_racing - sailing
1,31.0,163.0,69.0,143,weightlifting - light_classes
0,22.0,161.0,49.0,72,watercraft_racing - canoeing_kayaking
0,21.0,174.0,56.0,166,sprint_classes - speed_skating
1,22.0,182.0,76.0,86,racket_net_sports - badminton
1,24.0,173.0,73.0,74,team_sports - handball
1,26.0,194.0,102.0,50,strength_power_throws
1,24.0,176.0,76.0,88,team_sports - ice_hockey
1,28.0,192.0,90.0,12,team_sports - hockey
0,24.0,176.0,68.0,50,team_sports - volleyball
1,20.0,177.0,65.0,67,winter_sliding_alpine - luge
1,18.0,191.0,57.0,12,wrestling - lighter_classes_speed
1,24.0,177.0,78.0,98,team_sports - water_polo
1,25.0,173.0,66.0,67,artistic_aesthetic_judged - figure_skating
0,17.0,150.0,47.0,72,artistic_aesthetic_judged - gymnastics
1,26.0,180.0,80.0,61,team_sports - handball
0,19.0,160.0,55.0,58,precision_marksmanship - shooting
0,22.0,170.0,51.0,159,endurance_stamina - biathlon
1,19.0,184.0,90.0,112,winter_sliding_alpine - luge
1,27.0,185.0,75.0,8,fencing
1,21.0,184.0,82.0,61,watercraft_racing - canoeing_kayaking
1,19.0,167.0,53.0,104,endurance_stamina - running
1,25.0,174.0,75.0,210,fencing
0,22.0,169.0,68.0,147,watercraft_racing - sailing
0,36.0,170.0,58.0,223,precision_marksmanship - shooting
1,20.0,171.0,58.0,215,endurance_stamina - road_cycling
1,21.0,178.0,86.0,12,team_sports - hockey
1,21.0,188.0,83.0,12,sprint_classes - athletics
1,23.0,184.0,76.0,98,fencing
1,21.0,185.0,80.0,187,team_sports - handball
1,17.0,179.0,61.0,98,winter_sliding_alpine - ski_jumping
1,19.0,178.0,75.0,166,team_sports - ice_hockey
0,18.0,173.0,64.0,212,sprint_classes - speed_skating
1,24.0,174.0,67.0,187,endurance_stamina - road_cycling
1,23.0,185.0,85.0,61,team_sports - handball
1,23.0,173.0,68.0,67,team_sports - hockey
1,25.0,188.0,77.0,212,endurance_stamina - biathlon
1,22.0,187.0,64.0,190,boxing - lighter_classes_speed
1,20.0,186.0,80.0,134,sprint_classes - swimming
1,26.0,193.0,91.0,187,endurance_stamina - biathlon
1,27.0,197.0,87.0,53,watercraft_racing - rowing
0,21.0,174.0,73.0,88,winter_sliding_alpine - alpine_skiing
1,21.0,160.0,68.5,212,weightlifting - light_classes
1,21.0,176.0,80.0,167,team_sports - hockey
1,25.0,192.0,134.0,77,strength_power_throws
1,24.0,179.0,77.0,223,team_sports - football
0,27.0,174.0,64.0,190,racket_net_sports - badminton
0,35.0,160.0,50.0,212,endurance_stamina - running
1,22.0,169.0,66.0,12,judo - lighter_classes_speed
1,23.0,180.0,65.0,146,endurance_stamina - running
1,27.0,180.0,75.0,203,team_sports - football
1,20.0,168.0,74.0,190,artistic_aesthetic_judged - freestyle_skiing
1,24.0,170.0,63.0,74,equestrian
0,17.0,158.0,48.0,102,sprint_classes - swimming
0,19.0,160.0,52.0,56,sprint_classes - athletics
1,19.0,174.0,67.0,168,multi_discipline_combined
1,23.0,170.0,73.0,10,endurance_stamina - road_cycling
1,25.0,194.0,85.0,40,team_sports - volleyball
1,27.0,176.0,63.0,159,athletics_technical - hurdles_steeplechase
0,26.0,168.0,59.0,160,Uncategorized
1,24.0,184.0,70.0,66,watercraft_racing - sailing
1,20.0,177.0,70.0,160,sprint_classes - swimming
1,25.0,185.0,98.0,12,strength_power_throws
0,28.0,160.0,60.0,212,team_sports - hockey
0,21.0,168.0,58.0,145,team_sports - football
0,23.0,180.0,75.0,12,team_sports - water_polo
0,20.0,160.0,59.0,102,watercraft_racing - canoeing_kayaking
1,21.0,196.0,81.0,162,boxing - heavy_classes_power
1,25.0,195.0,84.0,159,team_sports - volleyball
1,33.0,170.0,68.0,31,precision_marksmanship - shooting
1,28.0,178.0,65.0,104,athletics_technical - hurdles_steeplechase
1,25.0,174.0,74.0,194,team_sports - football
1,23.0,183.0,80.0,13,team_sports - ice_hockey
0,22.0,160.0,52.0,126,athletics_technical - hurdles_steeplechase
0,21.0,178.0,67.0,102,team_sports - volleyball
1,20.0,185.0,120.0,12,weightlifting - heavy_classes
1,35.0,168.0,63.0,149,wrestling - middle_classes_mixed
0,26.0,190.0,78.0,52,team_sports - basketball
0,22.0,170.0,63.0,72,sprint_classes - swimming
1,37.0,181.0,70.0,67,equestrian
1,28.0,188.0,100.0,77,judo - heavy_classes_power
1,22.0,167.0,60.0,159,sprint_classes - athletics
1,22.0,177.0,84.0,202,watercraft_racing - sailing
1,24.0,180.0,67.0,124,sprint_classes - athletics
